NumeroVol,Origine,Destination,ClasseReservation,Net,Taxe
KL2059,AMS,JFK,M,1200.00,168.87
KL2059,AMS,JFK,M,1200.00,181.57
KL2059,AMS,JFK,M,1250.00,181.57
KL2059,AMS,JFK,M,1280.00,181.57
KL2059,AMS,JFK,M,1290.00,168.87
KL2059,AMS,JFK,M,1290.00,181.57
KL2059,AMS,JFK,M,1340.00,181.57
KL2059,AMS,JFK,M,1400.00,181.57
KL2059,AMS,JFK,M,1490.00,181.57
KL2059,AMS,JFK,M,1680.00,168.87
KL2059,AMS,JFK,M,1680.00,181.57
KL2059,AMS,JFK,M,1730.00,181.57
KL2059,AMS,JFK,M,1800.00,168.87
KL2059,AMS,JFK,M,1800.00,181.57
KL2059,AMS,JFK,M,1850.00,181.57
KL2059,AMS,JFK,M,1880.00,181.57
KL2059,AMS,JFK,M,1890.00,168.87
KL2059,AMS,JFK,M,1890.00,181.57
KL2059,AMS,JFK,M,1940.00,181.57
KL2059,AMS,JFK,M,2000.00,181.57
KL2059,AMS,JFK,M,2090.00,181.57
KL2059,AMS,JFK,N,390.00,168.87
KL2059,AMS,JFK,N,390.00,181.57
KL2059,AMS,JFK,N,440.00,181.57
KL2059,AMS,JFK,N,525.00,168.87
KL2059,AMS,JFK,N,525.00,181.57
KL2059,AMS,JFK,N,575.00,181.57
KL2059,AMS,JFK,N,590.00,181.57
KL2059,AMS,JFK,N,645.00,168.87
KL2059,AMS,JFK,N,645.00,181.57
KL2059,AMS,JFK,N,695.00,181.57
KL2059,AMS,JFK,N,725.00,181.57
KL2059,AMS,JFK,N,735.00,168.87
KL2059,AMS,JFK,N,735.00,181.57
KL2059,AMS,JFK,N,785.00,181.57
KL2059,AMS,JFK,N,825.00,168.87
KL2059,AMS,JFK,N,825.00,181.57
KL2059,AMS,JFK,N,845.00,181.57
KL2059,AMS,JFK,N,875.00,181.57
KL2059,AMS,JFK,N,935.00,181.57
KL2059,AMS,JFK,N,945.00,168.87
KL2059,AMS,JFK,N,945.00,181.57
KL2059,AMS,JFK,N,995.00,181.57
KL2059,AMS,JFK,N,1025.00,181.57
KL2059,AMS,JFK,N,1035.00,168.87
KL2059,AMS,JFK,N,1035.00,181.57
KL2059,AMS,JFK,N,1085.00,181.57
KL2059,AMS,JFK,N,1145.00,181.57
KL2059,AMS,JFK,N,1235.00,181.57
KL2059,AMS,JFK,O,100.00,168.87
KL2059,AMS,JFK,O,100.00,181.57
KL2059,AMS,JFK,O,150.00,181.57
KL2059,AMS,JFK,O,196.00,168.87
KL2059,AMS,JFK,O,196.00,181.57
KL2059,AMS,JFK,O,235.00,168.87
KL2059,AMS,JFK,O,235.00,181.57
KL2059,AMS,JFK,O,285.00,181.57
KL2059,AMS,JFK,O,331.00,168.87
KL2059,AMS,JFK,O,331.00,181.57
KL2059,AMS,JFK,O,355.00,168.87
KL2059,AMS,JFK,O,355.00,181.57
KL2059,AMS,JFK,O,405.00,181.57
KL2059,AMS,JFK,O,410.00,181.57
KL2059,AMS,JFK,O,445.00,168.87
KL2059,AMS,JFK,O,445.00,181.57
KL2059,AMS,JFK,O,451.00,168.87
KL2059,AMS,JFK,O,451.00,181.57
KL2059,AMS,JFK,O,495.00,181.57
KL2059,AMS,JFK,O,535.00,168.87
KL2059,AMS,JFK,O,535.00,181.57
KL2059,AMS,JFK,O,541.00,168.87
KL2059,AMS,JFK,O,541.00,181.57
KL2059,AMS,JFK,O,545.00,181.57
KL2059,AMS,JFK,O,585.00,181.57
KL2059,AMS,JFK,O,655.00,168.87
KL2059,AMS,JFK,O,655.00,181.57
KL2059,AMS,JFK,O,665.00,181.57
KL2059,AMS,JFK,O,705.00,181.57
KL2059,AMS,JFK,O,745.00,168.87
KL2059,AMS,JFK,O,745.00,181.57
KL2059,AMS,JFK,O,755.00,181.57
KL2059,AMS,JFK,O,795.00,181.57
KL2059,AMS,JFK,O,845.00,181.57
KL2059,AMS,JFK,O,965.00,181.57
KL2059,AMS,JFK,O,1055.00,181.57
KL2059,AMS,JFK,Q,295.00,168.87
KL2059,AMS,JFK,Q,295.00,181.57
KL2059,AMS,JFK,Q,345.00,181.57
KL2059,AMS,JFK,Q,430.00,168.87
KL2059,AMS,JFK,Q,430.00,181.57
KL2059,AMS,JFK,Q,480.00,181.57
KL2059,AMS,JFK,Q,495.00,181.57
KL2059,AMS,JFK,Q,550.00,168.87
KL2059,AMS,JFK,Q,550.00,181.57
KL2059,AMS,JFK,Q,600.00,181.57
KL2059,AMS,JFK,Q,630.00,181.57
KL2059,AMS,JFK,Q,640.00,168.87
KL2059,AMS,JFK,Q,640.00,181.57
KL2059,AMS,JFK,Q,690.00,181.57
KL2059,AMS,JFK,Q,730.00,168.87
KL2059,AMS,JFK,Q,730.00,181.57
KL2059,AMS,JFK,Q,750.00,181.57
KL2059,AMS,JFK,Q,780.00,181.57
KL2059,AMS,JFK,Q,840.00,181.57
KL2059,AMS,JFK,Q,850.00,168.87
KL2059,AMS,JFK,Q,850.00,181.57
KL2059,AMS,JFK,Q,900.00,181.57
KL2059,AMS,JFK,Q,930.00,181.57
KL2059,AMS,JFK,Q,940.00,168.87
KL2059,AMS,JFK,Q,940.00,181.57
KL2059,AMS,JFK,Q,990.00,181.57
KL2059,AMS,JFK,Q,1050.00,181.57
KL2059,AMS,JFK,Q,1140.00,181.57
KL2059,AMS,JFK,R,3180.00,168.87
KL2059,AMS,JFK,R,3180.00,181.57
KL2059,AMS,JFK,R,3430.00,168.87
KL2059,AMS,JFK,R,3430.00,181.57
KL2059,AMS,JFK,R,3580.00,168.87
KL2059,AMS,JFK,R,3580.00,181.57
KL2059,AMS,JFK,R,3680.00,168.87
KL2059,AMS,JFK,R,3680.00,181.57
KL2059,AMS,JFK,R,3830.00,168.87
KL2059,AMS,JFK,R,3830.00,181.57
KL2059,AMS,JFK,R,3930.00,168.87
KL2059,AMS,JFK,R,3930.00,181.57
KL2059,AMS,JFK,R,4080.00,168.87
KL2059,AMS,JFK,R,4080.00,181.57
KL2059,AMS,JFK,R,4180.00,168.87
KL2059,AMS,JFK,R,4180.00,181.57
KL2059,AMS,JFK,R,4330.00,168.87
KL2059,AMS,JFK,R,4330.00,181.57
KL2059,AMS,JFK,R,4430.00,168.87
KL2059,AMS,JFK,R,4430.00,181.57
KL2059,AMS,JFK,R,4580.00,168.87
KL2059,AMS,JFK,R,4580.00,181.57
KL2059,AMS,JFK,R,4830.00,168.87
KL2059,AMS,JFK,R,4830.00,181.57
KL2059,AMS,JFK,S,495.00,168.87
KL2059,AMS,JFK,S,495.00,181.57
KL2059,AMS,JFK,S,545.00,181.57
KL2059,AMS,JFK,S,630.00,168.87
KL2059,AMS,JFK,S,630.00,181.57
KL2059,AMS,JFK,S,680.00,181.57
KL2059,AMS,JFK,S,695.00,181.57
KL2059,AMS,JFK,S,750.00,168.87
KL2059,AMS,JFK,S,750.00,181.57
KL2059,AMS,JFK,S,800.00,181.57
KL2059,AMS,JFK,S,830.00,181.57
KL2059,AMS,JFK,S,840.00,168.87
KL2059,AMS,JFK,S,840.00,181.57
KL2059,AMS,JFK,S,890.00,181.57
KL2059,AMS,JFK,S,950.00,181.57
KL2059,AMS,JFK,S,1030.00,168.87
KL2059,AMS,JFK,S,1030.00,181.57
KL2059,AMS,JFK,S,1040.00,181.57
KL2059,AMS,JFK,S,1080.00,181.57
KL2059,AMS,JFK,S,1150.00,168.87
KL2059,AMS,JFK,S,1150.00,181.57
KL2059,AMS,JFK,S,1200.00,181.57
KL2059,AMS,JFK,S,1230.00,181.57
KL2059,AMS,JFK,S,1240.00,168.87
KL2059,AMS,JFK,S,1240.00,181.57
KL2059,AMS,JFK,S,1290.00,181.57
KL2059,AMS,JFK,S,1350.00,181.57
KL2059,AMS,JFK,S,1440.00,181.57
KL2059,AMS,JFK,T,1554.00,168.87
KL2059,AMS,JFK,T,1554.00,181.57
KL2059,AMS,JFK,T,1614.00,181.57
KL2059,AMS,JFK,T,1674.00,168.87
KL2059,AMS,JFK,T,1674.00,181.57
KL2059,AMS,JFK,T,1709.00,168.87
KL2059,AMS,JFK,T,1709.00,181.57
KL2059,AMS,JFK,T,1734.00,181.57
KL2059,AMS,JFK,T,1764.00,168.87
KL2059,AMS,JFK,T,1764.00,181.57
KL2059,AMS,JFK,T,1775.00,181.57
KL2059,AMS,JFK,T,1794.00,181.57
KL2059,AMS,JFK,T,1824.00,181.57
KL2059,AMS,JFK,T,1829.00,168.87
KL2059,AMS,JFK,T,1829.00,181.57
KL2059,AMS,JFK,T,1880.00,168.87
KL2059,AMS,JFK,T,1880.00,181.57
KL2059,AMS,JFK,T,1895.00,181.57
KL2059,AMS,JFK,T,1914.00,181.57
KL2059,AMS,JFK,T,1919.00,168.87
KL2059,AMS,JFK,T,1919.00,181.57
KL2059,AMS,JFK,T,1952.00,181.57
KL2059,AMS,JFK,T,1973.00,181.57
KL2059,AMS,JFK,T,1985.00,181.57
KL2059,AMS,JFK,T,2000.00,168.87
KL2059,AMS,JFK,T,2000.00,181.57
KL2059,AMS,JFK,T,2004.00,181.57
KL2059,AMS,JFK,T,2072.00,181.57
KL2059,AMS,JFK,T,2090.00,168.87
KL2059,AMS,JFK,T,2090.00,181.57
KL2059,AMS,JFK,T,2093.00,181.57
KL2059,AMS,JFK,T,2162.00,181.57
KL2059,AMS,JFK,T,2170.00,181.57
KL2059,AMS,JFK,T,2183.00,181.57
KL2059,AMS,JFK,T,2290.00,181.57
KL2059,AMS,JFK,T,2380.00,181.57
KL2059,AMS,JFK,V,620.00,168.87
KL2059,AMS,JFK,V,620.00,181.57
KL2059,AMS,JFK,V,670.00,181.57
KL2059,AMS,JFK,V,755.00,168.87
KL2059,AMS,JFK,V,755.00,181.57
KL2059,AMS,JFK,V,805.00,181.57
KL2059,AMS,JFK,V,820.00,181.57
KL2059,AMS,JFK,V,875.00,168.87
KL2059,AMS,JFK,V,875.00,181.57
KL2059,AMS,JFK,V,925.00,181.57
KL2059,AMS,JFK,V,955.00,181.57
KL2059,AMS,JFK,V,965.00,168.87
KL2059,AMS,JFK,V,965.00,181.57
KL2059,AMS,JFK,V,1015.00,181.57
KL2059,AMS,JFK,V,1075.00,181.57
KL2059,AMS,JFK,V,1155.00,168.87
KL2059,AMS,JFK,V,1155.00,181.57
KL2059,AMS,JFK,V,1165.00,181.57
KL2059,AMS,JFK,V,1205.00,181.57
KL2059,AMS,JFK,V,1275.00,168.87
KL2059,AMS,JFK,V,1275.00,181.57
KL2059,AMS,JFK,V,1325.00,181.57
KL2059,AMS,JFK,V,1355.00,181.57
KL2059,AMS,JFK,V,1365.00,168.87
KL2059,AMS,JFK,V,1365.00,181.57
KL2059,AMS,JFK,V,1415.00,181.57
KL2059,AMS,JFK,V,1475.00,181.57
KL2059,AMS,JFK,V,1565.00,181.57
KL2059,AMS,JFK,W,5064.00,168.87
KL2059,AMS,JFK,W,5064.00,181.57
KL2059,AMS,JFK,W,7088.00,168.87
KL2059,AMS,JFK,W,7088.00,181.57
KL2059,AMS,JFK,Y,3438.00,168.87
KL2059,AMS,JFK,Y,3438.00,181.57
KL2059,AMS,JFK,Y,4812.00,168.87
KL2059,AMS,JFK,Y,4812.00,181.57
KL2059,AMS,JFK,A,966.00,142.16
KL2059,AMS,JFK,A,966.00,154.86
KL2059,AMS,JFK,A,991.00,142.16
KL2059,AMS,JFK,A,991.00,154.86
KL2059,AMS,JFK,A,1016.00,154.86
KL2059,AMS,JFK,A,1041.00,154.86
KL2059,AMS,JFK,A,1051.00,142.16
KL2059,AMS,JFK,A,1051.00,154.86
KL2059,AMS,JFK,A,1076.00,142.16
KL2059,AMS,JFK,A,1076.00,154.86
KL2059,AMS,JFK,A,1091.00,142.16
KL2059,AMS,JFK,A,1091.00,154.86
KL2059,AMS,JFK,A,1101.00,154.86
KL2059,AMS,JFK,A,1116.00,142.16
KL2059,AMS,JFK,A,1116.00,154.86
KL2059,AMS,JFK,A,1126.00,154.86
KL2059,AMS,JFK,A,1141.00,154.86
KL2059,AMS,JFK,A,1146.00,142.16
KL2059,AMS,JFK,A,1146.00,154.86
KL2059,AMS,JFK,A,1166.00,154.86
KL2059,AMS,JFK,A,1171.00,142.16
KL2059,AMS,JFK,A,1171.00,154.86
KL2059,AMS,JFK,A,1191.00,154.86
KL2059,AMS,JFK,A,1196.00,154.86
KL2059,AMS,JFK,A,1216.00,142.16
KL2059,AMS,JFK,A,1216.00,154.86
KL2059,AMS,JFK,A,1221.00,154.86
KL2059,AMS,JFK,A,1241.00,142.16
KL2059,AMS,JFK,A,1241.00,154.86
KL2059,AMS,JFK,A,1251.00,154.86
KL2059,AMS,JFK,A,1266.00,142.16
KL2059,AMS,JFK,A,1266.00,154.86
KL2059,AMS,JFK,A,1276.00,154.86
KL2059,AMS,JFK,A,1291.00,154.86
KL2059,AMS,JFK,A,1316.00,154.86
KL2059,AMS,JFK,A,1326.00,142.16
KL2059,AMS,JFK,A,1326.00,154.86
KL2059,AMS,JFK,A,1346.00,154.86
KL2059,AMS,JFK,A,1351.00,142.16
KL2059,AMS,JFK,A,1351.00,154.86
KL2059,AMS,JFK,A,1366.00,142.16
KL2059,AMS,JFK,A,1366.00,154.86
KL2059,AMS,JFK,A,1371.00,154.86
KL2059,AMS,JFK,A,1376.00,154.86
KL2059,AMS,JFK,A,1391.00,142.16
KL2059,AMS,JFK,A,1391.00,154.86
KL2059,AMS,JFK,A,1401.00,154.86
KL2059,AMS,JFK,A,1416.00,154.86
KL2059,AMS,JFK,A,1421.00,142.16
KL2059,AMS,JFK,A,1421.00,154.86
KL2059,AMS,JFK,A,1441.00,154.86
KL2059,AMS,JFK,A,1446.00,142.16
KL2059,AMS,JFK,A,1446.00,154.86
KL2059,AMS,JFK,A,1466.00,154.86
KL2059,AMS,JFK,A,1471.00,154.86
KL2059,AMS,JFK,A,1491.00,142.16
KL2059,AMS,JFK,A,1491.00,154.86
KL2059,AMS,JFK,A,1496.00,154.86
KL2059,AMS,JFK,A,1516.00,142.16
KL2059,AMS,JFK,A,1516.00,154.86
KL2059,AMS,JFK,A,1526.00,154.86
KL2059,AMS,JFK,A,1541.00,154.86
KL2059,AMS,JFK,A,1551.00,154.86
KL2059,AMS,JFK,A,1566.00,154.86
KL2059,AMS,JFK,A,1591.00,154.86
KL2059,AMS,JFK,A,1621.00,154.86
KL2059,AMS,JFK,A,1646.00,154.86
KL2059,AMS,JFK,A,1691.00,154.86
KL2059,AMS,JFK,A,1716.00,154.86
KL2059,AMS,JFK,B,2055.00,142.16
KL2059,AMS,JFK,B,2055.00,154.86
KL2059,AMS,JFK,B,2080.00,142.16
KL2059,AMS,JFK,B,2080.00,154.86
KL2059,AMS,JFK,B,2105.00,154.86
KL2059,AMS,JFK,B,2130.00,154.86
KL2059,AMS,JFK,B,2215.00,142.16
KL2059,AMS,JFK,B,2215.00,154.86
KL2059,AMS,JFK,B,2240.00,142.16
KL2059,AMS,JFK,B,2240.00,154.86
KL2059,AMS,JFK,B,2255.00,154.86
KL2059,AMS,JFK,B,2265.00,154.86
KL2059,AMS,JFK,B,2280.00,154.86
KL2059,AMS,JFK,B,2290.00,154.86
KL2059,AMS,JFK,B,2415.00,154.86
KL2059,AMS,JFK,B,2440.00,154.86
KL2059,AMS,JFK,B,2445.00,142.16
KL2059,AMS,JFK,B,2445.00,154.86
KL2059,AMS,JFK,B,2470.00,142.16
KL2059,AMS,JFK,B,2470.00,154.86
KL2059,AMS,JFK,B,2495.00,154.86
KL2059,AMS,JFK,B,2520.00,154.86
KL2059,AMS,JFK,B,2645.00,154.86
KL2059,AMS,JFK,B,2670.00,154.86
KL2059,AMS,JFK,C,7430.00,142.16
KL2059,AMS,JFK,C,7430.00,154.86
KL2059,AMS,JFK,C,7680.00,142.16
KL2059,AMS,JFK,C,7680.00,154.86
KL2059,AMS,JFK,C,7980.00,142.16
KL2059,AMS,JFK,C,7980.00,154.86
KL2059,AMS,JFK,C,8155.00,142.16
KL2059,AMS,JFK,C,8155.00,154.86
KL2059,AMS,JFK,C,8230.00,142.16
KL2059,AMS,JFK,C,8230.00,154.86
KL2059,AMS,JFK,C,8405.00,142.16
KL2059,AMS,JFK,C,8405.00,154.86
KL2059,AMS,JFK,C,8705.00,142.16
KL2059,AMS,JFK,C,8705.00,154.86
KL2059,AMS,JFK,C,8955.00,142.16
KL2059,AMS,JFK,C,8955.00,154.86
KL2059,AMS,JFK,C,9243.00,142.16
KL2059,AMS,JFK,C,9243.00,154.86
KL2059,AMS,JFK,C,9493.00,142.16
KL2059,AMS,JFK,C,9493.00,154.86
KL2059,AMS,JFK,C,9793.00,142.16
KL2059,AMS,JFK,C,9793.00,154.86
KL2059,AMS,JFK,C,10043.00,142.16
KL2059,AMS,JFK,C,10043.00,154.86
KL2059,AMS,JFK,D,5180.00,142.16
KL2059,AMS,JFK,D,5180.00,154.86
KL2059,AMS,JFK,D,5430.00,142.16
KL2059,AMS,JFK,D,5430.00,154.86
KL2059,AMS,JFK,D,5680.00,142.16
KL2059,AMS,JFK,D,5680.00,154.86
KL2059,AMS,JFK,D,5930.00,142.16
KL2059,AMS,JFK,D,5930.00,154.86
KL2059,AMS,JFK,H,760.00,142.16
KL2059,AMS,JFK,H,760.00,154.86
KL2059,AMS,JFK,H,785.00,142.16
KL2059,AMS,JFK,H,785.00,154.86
KL2059,AMS,JFK,H,810.00,154.86
KL2059,AMS,JFK,H,835.00,154.86
KL2059,AMS,JFK,H,845.00,142.16
KL2059,AMS,JFK,H,845.00,154.86
KL2059,AMS,JFK,H,870.00,142.16
KL2059,AMS,JFK,H,870.00,154.86
KL2059,AMS,JFK,H,895.00,154.86
KL2059,AMS,JFK,H,905.00,142.16
KL2059,AMS,JFK,H,905.00,154.86
KL2059,AMS,JFK,H,920.00,154.86
KL2059,AMS,JFK,H,930.00,142.16
KL2059,AMS,JFK,H,930.00,154.86
KL2059,AMS,JFK,H,955.00,154.86
KL2059,AMS,JFK,H,960.00,154.86
KL2059,AMS,JFK,H,980.00,154.86
KL2059,AMS,JFK,H,985.00,154.86
KL2059,AMS,JFK,H,990.00,142.16
KL2059,AMS,JFK,H,990.00,154.86
KL2059,AMS,JFK,H,1015.00,142.16
KL2059,AMS,JFK,H,1015.00,154.86
KL2059,AMS,JFK,H,1040.00,154.86
KL2059,AMS,JFK,H,1045.00,154.86
KL2059,AMS,JFK,H,1065.00,154.86
KL2059,AMS,JFK,H,1070.00,154.86
KL2059,AMS,JFK,H,1105.00,154.86
KL2059,AMS,JFK,H,1120.00,142.16
KL2059,AMS,JFK,H,1120.00,154.86
KL2059,AMS,JFK,H,1130.00,154.86
KL2059,AMS,JFK,H,1145.00,142.16
KL2059,AMS,JFK,H,1145.00,154.86
KL2059,AMS,JFK,H,1170.00,154.86
KL2059,AMS,JFK,H,1190.00,154.86
KL2059,AMS,JFK,H,1195.00,154.86
KL2059,AMS,JFK,H,1205.00,142.16
KL2059,AMS,JFK,H,1205.00,154.86
KL2059,AMS,JFK,H,1215.00,154.86
KL2059,AMS,JFK,H,1230.00,142.16
KL2059,AMS,JFK,H,1230.00,154.86
KL2059,AMS,JFK,H,1255.00,154.86
KL2059,AMS,JFK,H,1280.00,154.86
KL2059,AMS,JFK,H,1320.00,154.86
KL2059,AMS,JFK,H,1345.00,154.86
KL2059,AMS,JFK,H,1405.00,154.86
KL2059,AMS,JFK,H,1430.00,154.86
KL2059,AMS,JFK,I,3180.00,142.16
KL2059,AMS,JFK,I,3180.00,154.86
KL2059,AMS,JFK,I,3430.00,142.16
KL2059,AMS,JFK,I,3430.00,154.86
KL2059,AMS,JFK,I,3630.00,142.16
KL2059,AMS,JFK,I,3630.00,154.86
KL2059,AMS,JFK,I,3680.00,142.16
KL2059,AMS,JFK,I,3680.00,154.86
KL2059,AMS,JFK,I,3880.00,142.16
KL2059,AMS,JFK,I,3880.00,154.86
KL2059,AMS,JFK,I,3930.00,142.16
KL2059,AMS,JFK,I,3930.00,154.86
KL2059,AMS,JFK,I,4130.00,142.16
KL2059,AMS,JFK,I,4130.00,154.86
KL2059,AMS,JFK,I,4180.00,142.16
KL2059,AMS,JFK,I,4180.00,154.86
KL2059,AMS,JFK,I,4380.00,142.16
KL2059,AMS,JFK,I,4380.00,154.86
KL2059,AMS,JFK,I,4430.00,142.16
KL2059,AMS,JFK,I,4430.00,154.86
KL2059,AMS,JFK,I,4630.00,142.16
KL2059,AMS,JFK,I,4630.00,154.86
KL2059,AMS,JFK,I,4880.00,142.16
KL2059,AMS,JFK,I,4880.00,154.86
KL2059,AMS,JFK,J,10180.00,142.16
KL2059,AMS,JFK,J,10180.00,154.86
KL2059,AMS,JFK,J,10430.00,142.16
KL2059,AMS,JFK,J,10430.00,154.86
KL2059,AMS,JFK,J,10780.00,142.16
KL2059,AMS,JFK,J,10780.00,154.86
KL2059,AMS,JFK,J,11030.00,142.16
KL2059,AMS,JFK,J,11030.00,154.86
KL2059,AMS,JFK,J,11180.00,142.16
KL2059,AMS,JFK,J,11180.00,154.86
KL2059,AMS,JFK,J,11430.00,142.16
KL2059,AMS,JFK,J,11430.00,154.86
KL2059,AMS,JFK,J,11780.00,142.16
KL2059,AMS,JFK,J,11780.00,154.86
KL2059,AMS,JFK,J,12030.00,142.16
KL2059,AMS,JFK,J,12030.00,154.86
KL2059,AMS,JFK,J,12680.00,142.16
KL2059,AMS,JFK,J,12680.00,154.86
KL2059,AMS,JFK,J,12930.00,142.16
KL2059,AMS,JFK,J,12930.00,154.86
KL2059,AMS,JFK,J,13280.00,142.16
KL2059,AMS,JFK,J,13280.00,154.86
KL2059,AMS,JFK,J,13530.00,142.16
KL2059,AMS,JFK,J,13530.00,154.86
KL2059,AMS,JFK,J,14820.00,142.16
KL2059,AMS,JFK,J,14820.00,154.86
KL2059,AMS,JFK,J,14821.00,142.16
KL2059,AMS,JFK,J,14821.00,154.86
KL2059,AMS,JFK,K,955.00,142.16
KL2059,AMS,JFK,K,955.00,154.86
KL2059,AMS,JFK,K,980.00,142.16
KL2059,AMS,JFK,K,980.00,154.86
KL2059,AMS,JFK,K,1005.00,154.86
KL2059,AMS,JFK,K,1030.00,154.86
KL2059,AMS,JFK,K,1100.00,142.16
KL2059,AMS,JFK,K,1100.00,154.86
KL2059,AMS,JFK,K,1125.00,142.16
KL2059,AMS,JFK,K,1125.00,154.86
KL2059,AMS,JFK,K,1150.00,154.86
KL2059,AMS,JFK,K,1155.00,154.86
KL2059,AMS,JFK,K,1175.00,154.86
KL2059,AMS,JFK,K,1180.00,154.86
KL2059,AMS,JFK,K,1300.00,154.86
KL2059,AMS,JFK,K,1315.00,142.16
KL2059,AMS,JFK,K,1315.00,154.86
KL2059,AMS,JFK,K,1325.00,154.86
KL2059,AMS,JFK,K,1340.00,142.16
KL2059,AMS,JFK,K,1340.00,154.86
KL2059,AMS,JFK,K,1365.00,154.86
KL2059,AMS,JFK,K,1390.00,154.86
KL2059,AMS,JFK,K,1515.00,154.86
KL2059,AMS,JFK,K,1540.00,154.86
KL2059,AMS,JFK,L,620.00,142.16
KL2059,AMS,JFK,L,620.00,154.86
KL2059,AMS,JFK,L,645.00,142.16
KL2059,AMS,JFK,L,645.00,154.86
KL2059,AMS,JFK,L,670.00,154.86
KL2059,AMS,JFK,L,690.00,142.16
KL2059,AMS,JFK,L,690.00,154.86
KL2059,AMS,JFK,L,695.00,154.86
KL2059,AMS,JFK,L,715.00,142.16
KL2059,AMS,JFK,L,715.00,154.86
KL2059,AMS,JFK,L,740.00,154.86
KL2059,AMS,JFK,L,760.00,142.16
KL2059,AMS,JFK,L,760.00,154.86
KL2059,AMS,JFK,L,765.00,142.16
KL2059,AMS,JFK,L,765.00,154.86
KL2059,AMS,JFK,L,785.00,142.16
KL2059,AMS,JFK,L,785.00,154.86
KL2059,AMS,JFK,L,790.00,142.16
KL2059,AMS,JFK,L,790.00,154.86
KL2059,AMS,JFK,L,810.00,154.86
KL2059,AMS,JFK,L,815.00,154.86
KL2059,AMS,JFK,L,820.00,154.86
KL2059,AMS,JFK,L,835.00,142.16
KL2059,AMS,JFK,L,835.00,154.86
KL2059,AMS,JFK,L,840.00,154.86
KL2059,AMS,JFK,L,845.00,154.86
KL2059,AMS,JFK,L,860.00,142.16
KL2059,AMS,JFK,L,860.00,154.86
KL2059,AMS,JFK,L,885.00,154.86
KL2059,AMS,JFK,L,890.00,154.86
KL2059,AMS,JFK,L,905.00,142.16
KL2059,AMS,JFK,L,905.00,154.86
KL2059,AMS,JFK,L,910.00,154.86
KL2059,AMS,JFK,L,915.00,154.86
KL2059,AMS,JFK,L,930.00,142.16
KL2059,AMS,JFK,L,930.00,154.86
KL2059,AMS,JFK,L,955.00,154.86
KL2059,AMS,JFK,L,960.00,154.86
KL2059,AMS,JFK,L,965.00,154.86
KL2059,AMS,JFK,L,980.00,142.16
KL2059,AMS,JFK,L,980.00,154.86
KL2059,AMS,JFK,L,985.00,154.86
KL2059,AMS,JFK,L,990.00,154.86
KL2059,AMS,JFK,L,1005.00,142.16
KL2059,AMS,JFK,L,1005.00,154.86
KL2059,AMS,JFK,L,1030.00,154.86
KL2059,AMS,JFK,L,1035.00,154.86
KL2059,AMS,JFK,L,1050.00,142.16
KL2059,AMS,JFK,L,1050.00,154.86
KL2059,AMS,JFK,L,1055.00,154.86
KL2059,AMS,JFK,L,1060.00,154.86
KL2059,AMS,JFK,L,1075.00,142.16
KL2059,AMS,JFK,L,1075.00,154.86
KL2059,AMS,JFK,L,1100.00,154.86
KL2059,AMS,JFK,L,1105.00,154.86
KL2059,AMS,JFK,L,1120.00,142.16
KL2059,AMS,JFK,L,1120.00,154.86
KL2059,AMS,JFK,L,1125.00,154.86
KL2059,AMS,JFK,L,1130.00,154.86
KL2059,AMS,JFK,L,1145.00,142.16
KL2059,AMS,JFK,L,1145.00,154.86
KL2059,AMS,JFK,L,1170.00,154.86
KL2059,AMS,JFK,L,1180.00,154.86
KL2059,AMS,JFK,L,1195.00,154.86
KL2059,AMS,JFK,L,1205.00,154.86
KL2059,AMS,JFK,L,1250.00,154.86
KL2059,AMS,JFK,L,1275.00,154.86
KL2059,AMS,JFK,L,1320.00,154.86
KL2059,AMS,JFK,L,1345.00,154.86
KL2059,AMS,JFK,M,1500.00,142.16
KL2059,AMS,JFK,M,1500.00,154.86
KL2059,AMS,JFK,M,1525.00,142.16
KL2059,AMS,JFK,M,1525.00,154.86
KL2059,AMS,JFK,M,1550.00,154.86
KL2059,AMS,JFK,M,1575.00,154.86
KL2059,AMS,JFK,M,1660.00,142.16
KL2059,AMS,JFK,M,1660.00,154.86
KL2059,AMS,JFK,M,1685.00,142.16
KL2059,AMS,JFK,M,1685.00,154.86
KL2059,AMS,JFK,M,1700.00,154.86
KL2059,AMS,JFK,M,1710.00,154.86
KL2059,AMS,JFK,M,1725.00,154.86
KL2059,AMS,JFK,M,1735.00,154.86
KL2059,AMS,JFK,M,1860.00,154.86
KL2059,AMS,JFK,M,1885.00,154.86
KL2059,AMS,JFK,M,1890.00,142.16
KL2059,AMS,JFK,M,1890.00,154.86
KL2059,AMS,JFK,M,1915.00,142.16
KL2059,AMS,JFK,M,1915.00,154.86
KL2059,AMS,JFK,M,1940.00,154.86
KL2059,AMS,JFK,M,1965.00,154.86
KL2059,AMS,JFK,M,2090.00,154.86
KL2059,AMS,JFK,M,2115.00,154.86
KL2059,AMS,JFK,N,295.00,142.16
KL2059,AMS,JFK,N,295.00,154.86
KL2059,AMS,JFK,N,320.00,142.16
KL2059,AMS,JFK,N,320.00,154.86
KL2059,AMS,JFK,N,335.00,142.16
KL2059,AMS,JFK,N,335.00,154.86
KL2059,AMS,JFK,N,345.00,154.86
KL2059,AMS,JFK,N,360.00,142.16
KL2059,AMS,JFK,N,360.00,154.86
